Customer_ID,Company_Name,Industry,State,Employee_Count,Acquisition_Channel,Subscription_Plan,Start_Date,Last_Renewal_Date,Subscription_Valid_Until,Monthly_Recurring_Fee,Discount_Percent,Total_Renewals,Support_Tickets,Product_Usage_Score,Customer_Satisfaction,Churn_Reason,Last_Login_Date
CUST05581,Pioneer TechWorks India Pvt Ltd,Logistics & Transportation,Maharashtra,48,Partner,Basic,11/13/2024,11/13/2025,11/13/2026,1999,0,1,5,38,3,Not Applicable,12/12/2025
CUST05582,Crescent Labs India Pvt Ltd,Financial Services,Karnataka,161,Referral,Basic,7/17/2025,12/17/2025,1/17/2026,1999,5,5,13,60,3,Not Applicable,11/27/2025
CUST05583,Apex Digital Works Pvt Ltd,Financial Services,Maharashtra,60,Paid Ads,Enterprise,5/28/2023,12/28/2025,1/28/2026,24999,15,31,2,57,3,Not Applicable,12/30/2025
CUST05584,Meridian Automation Private Limited,Manufacturing,Tamil Nadu,690,Organic Search,Professional,8/18/2023,1/18/2025,2/18/2025,4999,5,17,23,80,3,Missing Features,8/22/2024
CUST05585,Yukta Platforms Private Limited,Information Technology,Kerala,922,Sales Team,Professional,2/10/2023,2/10/2025,2/10/2026,4999,10,2,16,91,4,Not Applicable,12/4/2025
CUST05586,Radiant Analytics India Pvt Ltd,Information Technology,Tamil Nadu,176,Referral,Basic,12/12/2024,12/12/2025,1/12/2026,1999,0,12,5,55,3,Not Applicable,10/22/2025
CUST05587,Wavefront Digital Works Pvt Ltd,Manufacturing,Maharashtra,752,Referral,Business,10/7/2023,10/7/2024,10/7/2025,9999,15,1,9,72,3,Price Too High,8/27/2025
CUST05588,Matrix Ventures Private Limited,Information Technology,Kerala,9,Sales Team,Basic,8/29/2024,8/29/2025,8/29/2026,1999,5,1,0,78,4,Not Applicable,10/24/2025
CUST05589,Insight IT Services Pvt Ltd,Manufacturing,Haryana,74,Sales Team,Business,11/18/2023,11/18/2025,11/18/2026,9999,10,2,2,68,3,Not Applicable,12/18/2025
CUST05590,Quant Software Private Limited,Financial Services,Maharashtra,8,Social Media,Professional,11/10/2024,11/10/2025,11/10/2026,4999,5,1,2,51,3,Not Applicable,10/18/2025
CUST05591,Nimble IT Services Pvt Ltd,Media & Marketing,Maharashtra,3885,Partner,Enterprise,12/13/2023,12/13/2025,1/13/2026,24999,5,24,32,100,3,Not Applicable,12/29/2025
CUST05592,Kinetic Business Systems Pvt Ltd,Logistics & Transportation,Madhya Pradesh,213,Paid Ads,Basic,7/6/2024,7/6/2025,7/6/2026,1999,5,1,8,54,3,Not Applicable,11/29/2025
CUST05593,Astra IT Services India Pvt Ltd,Healthcare,Uttar Pradesh,41,Partner,Professional,4/26/2023,12/26/2025,1/26/2026,4999,5,32,0,72,3,Not Applicable,12/20/2025
CUST05594,Axiom Process Solutions India Pvt Ltd,Logistics & Transportation,Rajasthan,334,Social Media,Professional,10/1/2024,12/1/2025,1/1/2026,4999,5,14,15,77,4,Not Applicable,12/26/2025
CUST05595,Pearl CloudWorks India Pvt Ltd,Information Technology,West Bengal,201,Social Media,Basic,7/26/2023,12/26/2025,1/26/2026,1999,0,29,3,55,3,Not Applicable,11/1/2025
CUST05596,Jupiter Digital Solutions India Pvt Ltd,Information Technology,Karnataka,917,Organic Search,Professional,8/17/2024,8/17/2025,8/17/2026,4999,5,1,12,100,4,Not Applicable,11/14/2025
CUST05597,CloudNest Digital Pvt Ltd,Education,Haryana,225,Partner,Business,5/22/2023,5/22/2025,5/22/2026,9999,15,2,7,74,3,Not Applicable,12/26/2025
CUST05598,Ganga DataWorks India Pvt Ltd,Logistics & Transportation,Delhi,230,Social Media,Business,5/25/2024,5/25/2025,5/25/2026,9999,0,1,1,57,2,Not Applicable,12/31/2025
CUST05599,Terra Software Private Limited,Professional Services,Gujarat,9,Paid Ads,Business,10/21/2023,12/21/2025,1/21/2026,9999,0,26,1,49,3,Not Applicable,12/29/2025
CUST05600,Hexa Analytics Private Limited,Logistics & Transportation,Telangana,270,Paid Ads,Enterprise,2/11/2023,2/11/2024,2/11/2025,24999,20,1,50,54,2,Poor Support,7/7/2024
CUST05601,Ananta Business Services Private Limited,Manufacturing,Karnataka,173,Referral,Basic,2/18/2024,12/18/2025,1/18/2026,1999,5,22,1,84,3,Not Applicable,11/9/2025
CUST05602,DataVista Networks India Pvt Ltd,Healthcare,Maharashtra,173,Organic Search,Professional,11/1/2023,12/1/2025,1/1/2026,4999,0,25,6,60,3,Not Applicable,11/29/2025
CUST05603,Ridge Smart Solutions Private Limited,Logistics & Transportation,Gujarat,41,Paid Ads,Business,1/4/2023,1/4/2024,1/4/2025,9999,5,1,3,43,3,Price Too High,11/8/2024
CUST05604,Indigo Networks Pvt Ltd,E-commerce & Retail,Maharashtra,48,Paid Ads,Professional,3/26/2024,12/26/2025,1/26/2026,4999,0,21,2,57,3,Not Applicable,12/29/2025
CUST05605,Indo Solutions Pvt Ltd,E-commerce & Retail,Madhya Pradesh,10,Sales Team,Basic,5/29/2024,12/29/2025,1/29/2026,1999,0,19,2,72,3,Not Applicable,12/13/2025
CUST05606,Wavefront Consulting Pvt Ltd,Information Technology,Karnataka,556,Referral,Business,6/3/2023,12/3/2025,1/3/2026,9999,10,30,9,65,3,Not Applicable,6/15/2025
CUST05607,FutureGrid Ventures Private Limited,Professional Services,Karnataka,656,Social Media,Business,6/30/2023,6/30/2025,6/30/2026,9999,10,2,11,45,3,Not Applicable,9/12/2025
CUST05608,Cobalt Labs Pvt Ltd,Information Technology,Karnataka,96,Referral,Business,8/31/2023,8/31/2025,8/31/2026,9999,5,2,4,69,3,Not Applicable,12/14/2025
CUST05609,Meridian Infotech India Pvt Ltd,Media & Marketing,Maharashtra,140,Sales Team,Professional,1/4/2023,12/4/2025,1/4/2026,4999,0,35,10,74,3,Not Applicable,12/21/2025
CUST05610,Neptune Enterprise Technologies Private Limited,Manufacturing,Maharashtra,240,Social Media,Basic,1/8/2023,12/8/2025,1/8/2026,1999,5,35,4,57,3,Not Applicable,11/28/2025
CUST05611,Shree Smart Solutions India Pvt Ltd,Financial Services,Maharashtra,59,Paid Ads,Enterprise,2/1/2023,2/1/2025,2/1/2026,24999,10,2,7,56,3,Not Applicable,10/16/2025
CUST05612,Galaxy Software Private Limited,Healthcare,Delhi,24,Referral,Basic,8/23/2023,12/23/2025,1/23/2026,1999,0,28,1,54,3,Not Applicable,12/4/2025
CUST05613,Ganga Digital Works India Pvt Ltd,Manufacturing,Tamil Nadu,13,Referral,Basic,11/23/2025,12/23/2025,1/23/2026,1999,5,1,0,47,3,Not Applicable,12/13/2025
CUST05614,Arvind Business Services Private Limited,Information Technology,Tamil Nadu,12,Paid Ads,Basic,1/17/2023,1/17/2025,1/17/2026,1999,0,2,16,33,1,Not Applicable,12/31/2025
CUST05615,TechVista Solutions India Pvt Ltd,Information Technology,Telangana,242,Sales Team,Professional,12/14/2024,2/14/2025,3/14/2025,4999,0,2,8,68,3,Price Too High,1/3/2025
CUST05616,Evo Data Systems India Pvt Ltd,Information Technology,Karnataka,712,Referral,Business,5/18/2023,5/18/2025,5/18/2026,9999,0,2,50,84,3,Not Applicable,12/20/2025
CUST05617,Quest DataWorks Private Limited,Manufacturing,West Bengal,516,Referral,Professional,11/23/2024,12/23/2025,1/23/2026,4999,5,13,23,76,3,Not Applicable,10/7/2025
CUST05618,Meridian Cloud Labs Private Limited,Professional Services,West Bengal,215,Organic Search,Enterprise,1/9/2023,1/9/2025,1/9/2026,24999,10,2,3,56,3,Not Applicable,11/25/2025
CUST05619,Falcon Business Systems Private Limited,Financial Services,Karnataka,203,Paid Ads,Enterprise,9/7/2023,9/7/2025,9/7/2026,24999,5,2,5,62,3,Not Applicable,11/18/2025
CUST05620,CleverEdge Solutions Private Limited,Education,Maharashtra,23,Organic Search,Professional,2/18/2023,12/18/2025,1/18/2026,4999,0,34,3,83,4,Not Applicable,11/29/2025
CUST05621,Sterling TechWorks Private Limited,E-commerce & Retail,Karnataka,165,Sales Team,Professional,6/27/2023,6/27/2025,6/27/2026,4999,5,2,7,66,3,Not Applicable,12/17/2025
CUST05622,Jade Digital Solutions Private Limited,Logistics & Transportation,Uttar Pradesh,247,Paid Ads,Basic,10/23/2024,12/23/2025,1/23/2026,1999,0,14,22,86,3,Not Applicable,12/19/2025
CUST05623,Tata Business Systems Private Limited,Professional Services,Kerala,300,Paid Ads,Enterprise,4/10/2024,12/10/2025,1/10/2026,24999,15,20,1,84,3,Not Applicable,12/12/2025
CUST05624,Ridge Digital India Pvt Ltd,Information Technology,Delhi,457,Paid Ads,Business,12/11/2024,4/11/2025,5/11/2025,9999,0,4,7,64,3,Switched to Competitor,1/17/2025
CUST05625,Unity Enterprise Solutions India Pvt Ltd,E-commerce & Retail,Karnataka,983,Paid Ads,Business,1/28/2024,1/28/2025,1/28/2026,9999,0,1,11,60,2,Not Applicable,12/7/2025
CUST05626,Cynosure Growth Solutions India Pvt Ltd,Information Technology,Tamil Nadu,372,Social Media,Professional,7/24/2024,7/24/2025,7/24/2026,4999,0,1,12,85,3,Not Applicable,10/31/2025
CUST05627,Yuva IT Services Pvt Ltd,Healthcare,Kerala,247,Social Media,Business,7/4/2024,7/4/2025,7/4/2026,9999,5,1,1,63,3,Not Applicable,11/27/2025
CUST05628,WestBridge Software India Pvt Ltd,Information Technology,Haryana,35,Paid Ads,Professional,8/25/2023,8/25/2024,8/25/2025,4999,5,1,1,78,4,Low Product Usage,8/1/2025
CUST05629,Gateway Process Solutions India Pvt Ltd,Information Technology,Haryana,32,Paid Ads,Basic,2/14/2024,2/14/2025,3/14/2025,1999,0,12,0,46,2,Price Too High,12/13/2024
CUST05630,Astra SoftTech Private Limited,Real Estate,Haryana,24,Social Media,Basic,10/14/2025,12/14/2025,1/14/2026,1999,0,2,5,35,2,Not Applicable,12/19/2025
CUST05631,Axiom Infotech India Pvt Ltd,Financial Services,Maharashtra,147,Partner,Basic,9/14/2024,9/14/2025,9/14/2026,1999,0,1,8,52,2,Not Applicable,9/30/2025
CUST05632,Vedant Services Private Limited,Education,Karnataka,436,Referral,Enterprise,7/30/2023,7/30/2025,7/30/2026,24999,20,2,6,76,4,Not Applicable,12/25/2025
CUST05633,Neptune Innovation Labs Private Limited,Media & Marketing,Telangana,188,Social Media,Business,12/4/2024,6/4/2025,7/4/2025,9999,5,6,1,52,3,Low Product Usage,6/11/2025
CUST05634,BlueRiver Business Solutions Private Limited,Information Technology,Gujarat,157,Sales Team,Professional,12/15/2023,12/15/2025,1/15/2026,4999,0,24,15,74,2,Not Applicable,12/29/2025
CUST05635,Fusion Growth Solutions Pvt Ltd,Financial Services,Uttar Pradesh,68,Paid Ads,Professional,8/13/2024,8/13/2025,8/13/2026,4999,0,1,15,51,2,Not Applicable,12/23/2025
CUST05636,Omni Digital Solutions Private Limited,Information Technology,Rajasthan,170,Sales Team,Professional,10/7/2024,12/7/2025,1/7/2026,4999,5,14,1,59,3,Not Applicable,10/10/2025
CUST05637,Hexa Ventures Pvt Ltd,Information Technology,Delhi,3675,Social Media,Business,8/21/2024,9/21/2024,10/21/2024,9999,0,1,17,81,3,Low Product Usage,9/7/2024
CUST05638,Jupiter Solutions India Pvt Ltd,Information Technology,Gujarat,198,Sales Team,Business,6/2/2025,12/2/2025,1/2/2026,9999,0,6,4,84,3,Not Applicable,12/19/2025
CUST05639,Shakti Business Technologies India Pvt Ltd,Manufacturing,Gujarat,86,Partner,Professional,10/21/2024,12/21/2025,1/21/2026,4999,5,14,1,54,3,Not Applicable,11/30/2025
CUST05640,Shakti Automation Private Limited,E-commerce & Retail,Delhi,225,Social Media,Professional,10/31/2024,12/31/2025,1/31/2026,4999,5,14,5,66,4,Not Applicable,6/26/2025
CUST05641,YellowStone Automation India Pvt Ltd,Information Technology,Haryana,82,Organic Search,Basic,8/27/2025,10/27/2025,11/27/2025,1999,5,2,29,52,2,Low Product Usage,9/26/2025
CUST05642,Cosmos Services Private Limited,Education,Uttar Pradesh,187,Organic Search,Professional,3/27/2023,3/27/2025,3/27/2026,4999,5,2,1,57,3,Not Applicable,10/8/2025
CUST05643,Deccan Smart Solutions India Pvt Ltd,Information Technology,Maharashtra,195,Social Media,Professional,10/9/2024,10/9/2025,10/9/2026,4999,5,1,0,75,4,Not Applicable,11/6/2025
CUST05644,Triveni Innovations India Pvt Ltd,Financial Services,Tamil Nadu,78,Referral,Professional,6/6/2024,6/6/2025,6/6/2026,4999,5,1,5,43,3,Not Applicable,10/24/2025
CUST05645,Oceanic Process Solutions India Pvt Ltd,E-commerce & Retail,Maharashtra,224,Sales Team,Enterprise,12/7/2023,12/7/2025,1/7/2026,24999,10,24,6,76,4,Not Applicable,11/13/2025
CUST05646,Deccan IT Services Private Limited,Education,Gujarat,266,Social Media,Basic,4/25/2023,12/25/2025,1/25/2026,1999,5,32,3,43,2,Not Applicable,12/22/2025
CUST05647,Solara Digital Pvt Ltd,E-commerce & Retail,Rajasthan,933,Partner,Business,12/8/2023,12/8/2025,1/8/2026,9999,10,24,30,86,3,Not Applicable,11/22/2025
CUST05648,Unify Enterprise Solutions Private Limited,Information Technology,Karnataka,29,Referral,Basic,11/27/2024,12/27/2025,1/27/2026,1999,0,13,10,60,3,Not Applicable,12/17/2025
CUST05649,Cynosure Enterprise Technologies Private Limited,Financial Services,Karnataka,573,Paid Ads,Professional,2/8/2023,12/8/2025,1/8/2026,4999,0,34,11,85,3,Not Applicable,12/14/2025
CUST05650,Prime Ventures Private Limited,E-commerce & Retail,Karnataka,47,Referral,Professional,11/19/2023,11/19/2025,11/19/2026,4999,0,2,5,56,3,Not Applicable,11/25/2025
CUST05651,Everest Consulting India Pvt Ltd,Healthcare,Haryana,272,Sales Team,Business,9/17/2023,12/17/2025,1/17/2026,9999,10,27,23,69,2,Not Applicable,12/30/2025
CUST05652,Apex Labs Private Limited,Real Estate,Karnataka,858,Partner,Business,9/18/2023,9/18/2025,9/18/2026,9999,15,2,2,81,3,Not Applicable,9/21/2025
CUST05653,Saffron Enterprise Technologies India Pvt Ltd,Information Technology,Rajasthan,2,Organic Search,Professional,9/25/2023,12/25/2025,1/25/2026,4999,0,27,4,63,3,Not Applicable,11/5/2025
CUST05654,Vertex Digital Solutions Private Limited,E-commerce & Retail,Karnataka,164,Referral,Professional,11/4/2023,11/4/2025,11/4/2026,4999,0,2,19,76,3,Not Applicable,11/28/2025
CUST05655,Jade Digital Solutions Pvt Ltd,E-commerce & Retail,Karnataka,675,Sales Team,Business,2/20/2023,2/20/2025,2/20/2026,9999,5,2,8,85,4,Not Applicable,10/30/2025
CUST05656,Iris Information Systems India Pvt Ltd,Education,Karnataka,10,Sales Team,Basic,2/9/2025,10/9/2025,11/9/2025,1999,0,8,14,74,2,Switched to Competitor,8/19/2025
CUST05657,Ganga Technologies India Pvt Ltd,E-commerce & Retail,West Bengal,282,Social Media,Professional,6/5/2024,6/5/2025,6/5/2026,4999,5,1,14,56,2,Not Applicable,10/11/2025
CUST05658,UrbanGrid Enterprise Solutions Private Limited,Education,Tamil Nadu,422,Paid Ads,Professional,11/27/2023,11/27/2024,11/27/2025,4999,0,1,33,72,2,Switched to Competitor,4/5/2025
CUST05659,Delta Information Systems Private Limited,Real Estate,Maharashtra,19,Referral,Professional,9/4/2025,12/4/2025,1/4/2026,4999,5,3,23,61,2,Not Applicable,12/27/2025
CUST05660,Neptune Growth Solutions Pvt Ltd,Professional Services,Karnataka,464,Social Media,Business,9/26/2024,12/26/2025,1/26/2026,9999,10,15,3,92,3,Not Applicable,12/1/2025
CUST05661,Unify Business Technologies Private Limited,Information Technology,Maharashtra,165,Partner,Basic,5/20/2023,5/20/2024,5/20/2025,1999,0,1,29,53,2,Budget Reduction,2/4/2025
CUST05662,Synapse Solutions Private Limited,Financial Services,Telangana,1567,Sales Team,Enterprise,4/3/2024,12/3/2025,1/3/2026,24999,10,20,4,85,4,Not Applicable,12/15/2025
CUST05663,Kite Innovation Labs India Pvt Ltd,Information Technology,Delhi,8,Referral,Basic,1/18/2023,12/18/2025,1/18/2026,1999,0,35,0,65,4,Not Applicable,9/28/2025
CUST05664,FinEdge Information Systems Pvt Ltd,Education,Maharashtra,23,Referral,Professional,10/11/2024,10/11/2025,10/11/2026,4999,0,1,2,61,4,Not Applicable,10/14/2025
CUST05665,Orbit Logic Systems Private Limited,Professional Services,Haryana,304,Organic Search,Business,5/13/2024,12/13/2025,1/13/2026,9999,15,19,8,72,3,Not Applicable,12/27/2025
CUST05666,Saffron Infotech Private Limited,Healthcare,Kerala,1642,Sales Team,Enterprise,8/29/2025,12/29/2025,1/29/2026,24999,10,4,7,79,4,Not Applicable,12/19/2025
CUST05667,Mitra Business Systems India Pvt Ltd,Healthcare,Madhya Pradesh,44,Partner,Basic,8/8/2023,12/8/2025,1/8/2026,1999,5,28,6,67,3,Not Applicable,12/22/2025
CUST05668,Orion Solutions India Pvt Ltd,Information Technology,Gujarat,316,Sales Team,Enterprise,8/6/2025,12/6/2025,1/6/2026,24999,20,4,8,97,4,Not Applicable,12/8/2025
CUST05669,Oceanic Technology Partners Pvt Ltd,Media & Marketing,Gujarat,163,Paid Ads,Basic,2/14/2023,4/14/2023,5/14/2023,1999,0,2,15,35,2,Switched to Competitor,3/9/2023
CUST05670,Nova IT Services Private Limited,Financial Services,Telangana,3740,Social Media,Enterprise,11/16/2024,12/16/2025,1/16/2026,24999,10,13,4,79,4,Not Applicable,12/30/2025
CUST05671,Vistara Analytics Pvt Ltd,Manufacturing,Gujarat,5,Organic Search,Professional,8/22/2024,4/22/2025,5/22/2025,4999,0,8,1,74,4,Switched to Competitor,10/22/2024
CUST05672,Valiant Information Systems Private Limited,Manufacturing,Delhi,43,Organic Search,Professional,2/29/2024,12/29/2025,1/29/2026,4999,0,22,1,87,4,Not Applicable,11/23/2025
CUST05673,Whiz Solutions India Pvt Ltd,Information Technology,Maharashtra,609,Organic Search,Business,2/9/2023,2/9/2025,2/9/2026,9999,10,2,10,45,2,Not Applicable,12/20/2025
CUST05674,Shakti Systems India Pvt Ltd,Professional Services,Delhi,3037,Sales Team,Enterprise,5/1/2023,5/1/2024,5/1/2025,24999,20,1,5,72,3,Budget Reduction,12/26/2024
CUST05675,Shree Ventures India Pvt Ltd,Healthcare,Tamil Nadu,454,Partner,Enterprise,12/31/2023,12/31/2025,1/31/2026,24999,10,24,3,70,3,Not Applicable,12/24/2025
CUST05676,FinEdge Growth Solutions Private Limited,Information Technology,Haryana,5593,Paid Ads,Enterprise,1/30/2023,1/30/2025,1/30/2026,24999,10,2,5,83,4,Not Applicable,12/4/2025
CUST05677,BluePeak Innovation Labs Pvt Ltd,Media & Marketing,Odisha,662,Sales Team,Basic,6/13/2025,12/13/2025,1/13/2026,1999,5,6,3,74,4,Not Applicable,12/9/2025
CUST05678,Crest DataWorks Pvt Ltd,Logistics & Transportation,Karnataka,37,Referral,Basic,2/7/2024,12/7/2025,1/7/2026,1999,0,22,0,72,4,Not Applicable,11/28/2025
CUST05679,Riviera Information Systems Pvt Ltd,E-commerce & Retail,Telangana,1615,Organic Search,Enterprise,8/26/2024,12/26/2025,1/26/2026,24999,15,16,7,77,4,Not Applicable,12/30/2025
CUST05680,Hexa Technology Services Private Limited,Education,Tamil Nadu,631,Organic Search,Business,7/20/2024,12/20/2025,1/20/2026,9999,15,17,15,63,2,Not Applicable,11/26/2025
CUST05681,Deccan Platforms India Pvt Ltd,E-commerce & Retail,Karnataka,4339,Organic Search,Enterprise,9/15/2024,12/15/2025,1/15/2026,24999,20,15,33,66,2,Not Applicable,12/30/2025
CUST05682,Zephyr Cloud Services Pvt Ltd,Education,Maharashtra,871,Social Media,Professional,5/3/2023,12/3/2025,1/3/2026,4999,5,31,2,82,4,Not Applicable,12/23/2025
CUST05683,Riviera Logic Systems Private Limited,Real Estate,Kerala,29,Paid Ads,Basic,9/15/2023,12/15/2025,1/15/2026,1999,0,27,1,72,4,Not Applicable,11/20/2025
CUST05684,Zylo Business Technologies Pvt Ltd,Financial Services,Gujarat,44,Organic Search,Professional,4/7/2024,4/7/2025,4/7/2026,4999,0,1,3,61,3,Not Applicable,12/26/2025
CUST05685,Arvind Business Systems Pvt Ltd,Media & Marketing,Delhi,59,Organic Search,Professional,4/18/2023,10/18/2023,11/18/2023,4999,5,6,22,87,3,Poor Support,8/25/2023
CUST05686,Radiant Software Pvt Ltd,E-commerce & Retail,Gujarat,139,Partner,Business,11/9/2023,11/9/2025,11/9/2026,9999,15,2,0,68,3,Not Applicable,11/18/2025
CUST05687,Sterling Advisory India Pvt Ltd,Real Estate,Tamil Nadu,9,Partner,Basic,6/6/2023,6/6/2024,6/6/2025,1999,0,1,1,90,4,Poor Support,11/14/2024
CUST05688,Cobalt IT Services Pvt Ltd,Manufacturing,Maharashtra,110,Sales Team,Professional,10/17/2025,11/17/2025,12/17/2025,4999,0,1,1,64,3,Poor Support,10/31/2025
CUST05689,Galaxy Innovation Labs India Pvt Ltd,Media & Marketing,Tamil Nadu,26,Organic Search,Basic,10/24/2024,10/24/2025,10/24/2026,1999,5,1,8,49,3,Not Applicable,11/12/2025
CUST05690,Uday Information Systems Pvt Ltd,Information Technology,Karnataka,32,Organic Search,Basic,9/9/2023,12/9/2025,1/9/2026,1999,0,27,4,47,2,Not Applicable,10/25/2025
CUST05691,Delta Enterprise Solutions India Pvt Ltd,Information Technology,Delhi,117,Organic Search,Professional,11/24/2024,12/24/2025,1/24/2026,4999,5,13,17,83,4,Not Applicable,12/11/2025
CUST05692,Cobalt Business Technologies Private Limited,Manufacturing,Delhi,46,Organic Search,Basic,5/15/2025,10/15/2025,11/15/2025,1999,5,5,2,72,4,Missing Features,11/2/2025
CUST05693,Radiant Digital Solutions Pvt Ltd,Real Estate,Delhi,204,Social Media,Professional,5/28/2024,5/28/2025,5/28/2026,4999,5,1,15,82,4,Not Applicable,12/30/2025
CUST05694,Oceanic Digital Works India Pvt Ltd,Logistics & Transportation,Karnataka,14,Referral,Basic,5/9/2023,12/9/2025,1/9/2026,1999,5,31,1,54,3,Not Applicable,12/17/2025
CUST05695,Rapid Automation India Pvt Ltd,Professional Services,Tamil Nadu,43,Organic Search,Basic,7/20/2023,12/20/2025,1/20/2026,1999,0,29,1,64,3,Not Applicable,10/25/2025
CUST05696,Unify Digital India Pvt Ltd,Financial Services,Uttar Pradesh,28,Organic Search,Basic,9/14/2024,9/14/2025,9/14/2026,1999,5,1,1,61,3,Not Applicable,12/1/2025
CUST05697,Insight DataWorks India Pvt Ltd,Real Estate,Tamil Nadu,46,Social Media,Basic,10/11/2024,12/11/2025,1/11/2026,1999,0,14,2,74,3,Not Applicable,12/27/2025
CUST05698,Zenith Services Pvt Ltd,E-commerce & Retail,Tamil Nadu,190,Organic Search,Business,8/17/2025,12/17/2025,1/17/2026,9999,0,4,6,70,3,Not Applicable,12/28/2025
CUST05699,Quest IT Services Pvt Ltd,E-commerce & Retail,Delhi,27,Organic Search,Basic,12/12/2024,12/12/2025,1/12/2026,1999,0,12,4,59,2,Not Applicable,12/29/2025
CUST05700,Rapid Innovations Pvt Ltd,E-commerce & Retail,Karnataka,32,Organic Search,Basic,2/4/2024,2/4/2025,2/4/2026,1999,5,1,4,51,3,Not Applicable,12/2/2025
